frequency,RFDynamic_njobs50_mode0_L2_norm_flow_time,RFDynamic_njobs50_mode1_L2_norm_flow_time,RFDynamic_njobs50_mode2_L2_norm_flow_time,RFDynamic_njobs50_mode4_L2_norm_flow_time,RFDynamic_njobs50_mode8_L2_norm_flow_time,RFDynamic_njobs50_mode16_L2_norm_flow_time,RFDynamic_njobs50_mode0_maximum_flow_time,RFDynamic_njobs50_mode1_maximum_flow_time,RFDynamic_njobs50_mode2_maximum_flow_time,RFDynamic_njobs50_mode4_maximum_flow_time,RFDynamic_njobs50_mode8_maximum_flow_time,RFDynamic_njobs50_mode16_maximum_flow_time
1024,16746820.692068,16589887.523055,16641360.778687,16668810.446263,16746820.692068,16746820.692068,289499.000000,289499.000000,289499.000000,289499.000000,289499.000000,289499.000000
128,16019249.276842,15960920.792090,16019249.276842,16019249.276842,16019249.276842,16019249.276842,274749.000000,274749.000000,274749.000000,274749.000000,274749.000000,274749.000000
16384,6682398.186134,6682398.186134,6682432.546292,6678902.493651,6672632.363544,6654411.085487,125940.000000,125940.000000,125940.000000,125940.000000,125940.000000,124709.000000
16,14661832.399798,14661832.399798,14661832.399798,14661832.399798,14661832.399798,14661832.399798,255349.000000,255349.000000,255349.000000,255349.000000,255349.000000,255349.000000
2048,15289465.042047,15244847.832957,15227641.345260,15161434.134936,15172021.378630,15289465.042047,260666.000000,260666.000000,260666.000000,260666.000000,260666.000000,260666.000000
256,14234676.765072,14141823.579922,14229569.481809,14234676.765072,14234676.765072,14234676.765072,241268.000000,241268.000000,241268.000000,241268.000000,241268.000000,241268.000000
2,14501609.581732,14501609.581732,14501609.581732,14501609.581732,14501609.581732,14501609.581732,252221.000000,252221.000000,252221.000000,252221.000000,252221.000000,252221.000000
32768,20721276.969675,20488643.414738,20729124.765078,20709662.180865,20682727.886780,20610996.856123,368095.000000,368095.000000,368095.000000,368095.000000,368095.000000,368095.000000
32,15548885.029182,15548885.029182,15548885.029182,15548885.029182,15548885.029182,15548885.029182,271781.000000,271781.000000,271781.000000,271781.000000,271781.000000,271781.000000
4096,12721116.126520,12569637.174086,12709724.757793,12684384.246139,12605039.581844,12712761.133362,193584.000000,193584.000000,193584.000000,193584.000000,193584.000000,193584.000000
4,14836620.683132,14836620.683132,14836620.683132,14836620.683132,14836620.683132,14836620.683132,255837.000000,255837.000000,255837.000000,255837.000000,255837.000000,255837.000000
512,14523902.635977,14352611.554808,14476056.475872,14523902.635977,14523902.635977,14523902.635977,262635.000000,262635.000000,262635.000000,262635.000000,262635.000000,262635.000000
64,15173587.748111,15168997.476779,15173587.748111,15173587.748111,15173587.748111,15173587.748111,262138.000000,262138.000000,262138.000000,262138.000000,262138.000000,262138.000000
65536,25223897.709917,25311639.226806,25311639.226806,25311648.905657,25311639.959964,25311279.385662,464732.000000,464732.000000,464732.000000,464732.000000,464732.000000,464732.000000
8192,14850914.858637,14780329.501536,14846765.820953,14843082.572644,14814022.150788,14850440.033641,272705.000000,272705.000000,272705.000000,272705.000000,272705.000000,272705.000000
8,14462065.278444,14462065.278444,14462065.278444,14462065.278444,14462065.278444,14462065.278444,254733.000000,254733.000000,254733.000000,254733.000000,254733.000000,254733.000000
