frequency,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
1024,16548933.660567,16548933.660567,16548933.660567,16548933.660567,16548933.660567,16548933.660567,283581.000000,283581.000000,283581.000000,283581.000000,283581.000000,283581.000000
128,15211556.767799,15211556.767799,15211556.767799,15211556.767799,15211556.767799,15211556.767799,263804.000000,263804.000000,263804.000000,263804.000000,263804.000000,263804.000000
16384,9565004.754124,9558300.631746,9524830.006765,9014554.229749,9585960.257755,9585960.257755,177527.000000,177527.000000,177527.000000,177527.000000,177527.000000,177527.000000
16,14721905.588791,14721905.588791,14721905.588791,14721905.588791,14721905.588791,14721905.588791,259277.000000,259277.000000,259277.000000,259277.000000,259277.000000,259277.000000
2048,13963052.456536,13962532.153000,13962532.153000,13962532.153000,13962532.153000,13962532.153000,238873.000000,238873.000000,238873.000000,238873.000000,238873.000000,238873.000000
256,15819908.081097,15819908.081097,15819908.081097,15819908.081097,15819908.081097,15819908.081097,271320.000000,271320.000000,271320.000000,271320.000000,271320.000000,271320.000000
2,14552312.370332,14552312.370332,14552312.370332,14552312.370332,14552312.370332,14552312.370332,249267.000000,249267.000000,249267.000000,249267.000000,249267.000000,249267.000000
32768,10298894.846125,10298894.846125,10329805.476656,10035638.286170,10298894.846125,10298894.846125,194113.000000,194113.000000,194113.000000,194113.000000,194113.000000,194113.000000
32,14640626.637146,14640626.637146,14640626.637146,14640626.637146,14640626.637146,14640626.637146,254412.000000,254412.000000,254412.000000,254412.000000,254412.000000,254412.000000
4096,12000036.965785,11767173.651756,12000036.965785,12000036.965785,12000036.965785,12000036.965785,198291.000000,198291.000000,198291.000000,198291.000000,198291.000000,198291.000000
4,14515471.664607,14515471.664607,14515471.664607,14515471.664607,14515471.664607,14515471.664607,252209.000000,252209.000000,252209.000000,252209.000000,252209.000000,252209.000000
512,14994425.548219,14994425.548219,14994425.548219,14994425.548219,14994425.548219,14994425.548219,265766.000000,265766.000000,265766.000000,265766.000000,265766.000000,265766.000000
64,15309124.047337,15309124.047337,15309124.047337,15309124.047337,15309124.047337,15309124.047337,268466.000000,268466.000000,268466.000000,268466.000000,268466.000000,268466.000000
65536,27000338.474102,27000338.474102,27000338.474102,27000338.474102,27000338.474102,27000338.474102,533768.000000,533768.000000,533768.000000,533768.000000,533768.000000,533768.000000
8192,15403437.522042,15093438.302922,15403437.522042,15403437.522042,15403437.522042,15403437.522042,275744.000000,280311.000000,275744.000000,275744.000000,275744.000000,275744.000000
8,14773549.684690,14773549.684690,14773549.684690,14773549.684690,14773549.684690,14773549.684690,258423.000000,258423.000000,258423.000000,258423.000000,258423.000000,258423.000000
