frequency,RFDynamic_njobs25_mode0_L2_norm_flow_time,RFDynamic_njobs25_mode1_L2_norm_flow_time,RFDynamic_njobs25_mode2_L2_norm_flow_time,RFDynamic_njobs25_mode4_L2_norm_flow_time,RFDynamic_njobs25_mode8_L2_norm_flow_time,RFDynamic_njobs25_mode16_L2_norm_flow_time,RFDynamic_njobs25_mode0_maximum_flow_time,RFDynamic_njobs25_mode1_maximum_flow_time,RFDynamic_njobs25_mode2_maximum_flow_time,RFDynamic_njobs25_mode4_maximum_flow_time,RFDynamic_njobs25_mode8_maximum_flow_time,RFDynamic_njobs25_mode16_maximum_flow_time
1024,13852292.322698,13679077.585369,13695444.856449,13670143.629417,13816714.866943,13852291.182985,243916.000000,243916.000000,243916.000000,243916.000000,243916.000000,243916.000000
128,14589363.094730,14417457.766245,14544080.311170,14589363.094730,14587468.919932,14589363.094730,261946.000000,261946.000000,261938.000000,261946.000000,261946.000000,261946.000000
16384,12901644.601501,12851377.488292,12899863.576825,12901644.601501,12899579.252165,12895281.803147,235636.000000,235636.000000,235636.000000,235636.000000,235636.000000,235636.000000
16,14685548.617474,14613649.535624,14675558.239002,14685548.617474,14685548.617474,14685548.617474,259184.000000,259184.000000,259184.000000,259184.000000,259184.000000,259184.000000
2048,17204253.924988,17131250.717394,17174340.412903,17153522.558381,17108429.112914,17166521.778975,296785.000000,296785.000000,296785.000000,296785.000000,296785.000000,296785.000000
256,15348271.166228,15159875.291023,15281739.991982,15331836.592638,15348271.166228,15348271.166228,263061.000000,263061.000000,263061.000000,263061.000000,263061.000000,263061.000000
2,14402261.411964,14368121.127943,14402261.411964,14402261.411964,14402261.411964,14402261.411964,249483.000000,249483.000000,249483.000000,249483.000000,249483.000000,249483.000000
32768,6795553.060057,6795553.060057,6795553.060057,6795553.060057,6795553.060057,6795553.060057,132389.000000,132389.000000,132389.000000,132389.000000,132389.000000,132389.000000
32,14693709.264309,14590111.968271,14690079.105767,14693709.264309,14693709.264309,14693709.264309,253552.000000,253552.000000,253552.000000,253552.000000,253552.000000,253552.000000
4096,17619125.007519,17496731.255848,17607654.758102,17601021.724128,17581425.102915,17306465.182654,299301.000000,299301.000000,299946.000000,299301.000000,299301.000000,299301.000000
4,14831607.832156,14817045.219291,14831607.832156,14831607.832156,14831607.832156,14831607.832156,256422.000000,256422.000000,256422.000000,256422.000000,256422.000000,256422.000000
512,15659588.031078,15357593.774956,15509529.038707,15542622.604154,15659588.031078,15659588.031078,268527.000000,268527.000000,268527.000000,268527.000000,268527.000000,268527.000000
64,15469823.125122,15420535.079852,15469823.125122,15469823.125122,15469823.125122,15469823.125122,263340.000000,263340.000000,263340.000000,263340.000000,263340.000000,263340.000000
65536,16760770.410829,16760770.410829,16759991.607619,16759628.563161,16753226.554080,16743650.350672,311961.000000,311961.000000,311961.000000,311961.000000,311961.000000,311961.000000
8192,15870094.859908,15838195.964915,15861446.276436,15862046.105148,15829029.927323,15806884.599623,274075.000000,274075.000000,274075.000000,274075.000000,274075.000000,274075.000000
8,14422709.066503,14419890.450331,14422709.066503,14422709.066503,14422709.066503,14422709.066503,245478.000000,245478.000000,245478.000000,245478.000000,245478.000000,245478.000000
