frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,339656.926598,147563.000000,0.000000
4,280225.387133,96980.000000,0.000000
8,625815.100484,203277.000000,0.000000
16,517295.383455,146169.000000,0.000000
32,311170.409167,102131.000000,0.000000
64,271470.068295,78889.000000,0.000000
128,690201.828999,205344.000000,0.000000
256,358105.897033,89455.000000,0.000000
512,1291687.529255,298328.000000,0.000000
1024,1032660.725307,245143.000000,0.000000
2048,885846.342009,252377.000000,0.000000
4096,979049.147751,223911.000000,0.000000
8192,445010.032509,134959.000000,0.000000
16384,814588.972168,141017.000000,0.000000
32768,3215362.124339,260031.000000,0.000000
65536,1922364.138864,265088.000000,0.000000
