frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,122384.446651,69593.000000,0.000000
4,363606.769977,96904.000000,0.000000
8,1179160.779239,294974.000000,0.000000
16,1342489.423106,295861.000000,0.000000
32,1006321.811536,221201.000000,0.000000
64,816106.344017,253092.000000,0.000000
128,315882.124831,139256.000000,0.000000
256,461795.488486,141897.000000,0.000000
512,726545.024535,221698.000000,0.000000
1024,947243.173706,215883.000000,0.000000
2048,588216.748507,149463.000000,0.000000
4096,1202870.913350,234742.000000,0.000000
8192,522720.724779,76002.000000,0.000000
16384,1090768.535440,225501.000000,0.000000
32768,982645.930908,237417.000000,0.000000
65536,990286.926420,123219.000000,0.000000
