frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,248016.306553,175283.000000,0.000000
4,177213.948918,65282.000000,0.000000
8,454069.537895,178764.000000,0.000000
16,414241.389308,169738.000000,0.000000
32,226899.652739,106577.000000,0.000000
64,140241.287890,45696.000000,0.000000
128,409141.701531,176734.000000,0.000000
256,295947.191203,95604.000000,0.000000
512,296889.350697,188470.000000,0.000000
1024,1002408.933821,307551.000000,0.000000
2048,743597.630915,309363.000000,0.000000
4096,732315.534436,243947.000000,0.000000
8192,432879.345227,125685.000000,0.000000
16384,542003.863331,188322.000000,0.000000
32768,775958.277525,204101.000000,0.000000
65536,1104128.479567,236749.000000,0.000000
