frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,534135.233061,198054.000000,0.000000
4,738053.410997,208494.000000,0.000000
8,514609.978664,185890.000000,0.000000
16,474629.200005,184606.000000,0.000000
32,495240.768164,158829.000000,0.000000
64,937163.546016,246162.000000,0.000000
128,904199.670201,257840.000000,0.000000
256,844465.068474,262527.000000,0.000000
512,801218.292784,222107.000000,0.000000
1024,1222567.961247,228066.000000,0.000000
2048,627638.898121,188533.000000,0.000000
4096,255371.817805,82955.000000,0.000000
8192,560402.963794,166921.000000,0.000000
16384,1355266.248576,257194.000000,0.000000
32768,605461.828275,162015.000000,0.000000
65536,296796.562780,75265.000000,0.000000
