frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1201806.531626,160341.000000,0.000000
4,719820.501379,103836.000000,0.000000
8,1122097.595901,136216.000000,0.000000
16,703490.230511,110964.000000,0.000000
32,1226242.304849,149596.000000,0.000000
64,871569.944449,138260.000000,0.000000
128,1093533.946174,161008.000000,0.000000
256,1624108.480002,194582.000000,0.000000
512,1464004.573544,183093.000000,0.000000
1024,1295207.884679,171920.000000,0.000000
2048,2744545.775447,279934.000000,0.000000
4096,1821080.337404,205671.000000,0.000000
8192,2508554.613083,186133.000000,0.000000
16384,2509876.201205,271397.000000,0.000000
32768,42756.289736,6082.000000,0.000000
65536,4187166.298966,233336.000000,0.000000
