frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,112841.436565,45483.000000,0.000000
4,514712.078755,256205.000000,0.000000
8,148525.906929,100047.000000,0.000000
16,145472.838616,62262.000000,0.000000
32,99777.555277,46629.000000,0.000000
64,167951.411712,63973.000000,0.000000
128,288070.979627,114726.000000,0.000000
256,104128.934759,44456.000000,0.000000
512,519005.782276,382277.000000,0.000000
1024,525735.762208,263494.000000,0.000000
2048,83886.973959,34386.000000,0.000000
4096,502251.504362,229927.000000,0.000000
8192,267424.746146,152411.000000,0.000000
16384,266321.096235,101978.000000,0.000000
32768,439844.796481,225202.000000,0.000000
65536,577328.615283,239948.000000,0.000000
