frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,801159.561633,334629.000000,0.000000
4,336252.606846,160641.000000,0.000000
8,105365.630430,52080.000000,0.000000
16,90357.855264,63858.000000,0.000000
32,195944.969565,108110.000000,0.000000
64,320447.540388,171177.000000,0.000000
128,433236.599593,243761.000000,0.000000
256,141877.202756,102662.000000,0.000000
512,329552.750565,269495.000000,0.000000
1024,369406.463770,203580.000000,0.000000
2048,574664.596192,436295.000000,0.000000
4096,266903.781594,200306.000000,0.000000
8192,245786.730907,141495.000000,0.000000
16384,160345.410888,93135.000000,0.000000
32768,350900.941409,117738.000000,0.000000
65536,532252.863896,232381.000000,0.000000
