frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,127755.659053,44816.000000,0.000000
4,104686.629275,30197.000000,0.000000
8,137694.459253,76415.000000,0.000000
16,432691.034573,192664.000000,0.000000
32,248381.359196,95746.000000,0.000000
64,667861.032436,332320.000000,0.000000
128,173056.531382,117397.000000,0.000000
256,503963.756549,194892.000000,0.000000
512,220267.426745,79385.000000,0.000000
1024,533208.008328,282180.000000,0.000000
2048,326092.116509,145354.000000,0.000000
4096,229591.214902,78732.000000,0.000000
8192,376932.459340,114797.000000,0.000000
16384,390207.494178,120419.000000,0.000000
32768,1081231.369866,266659.000000,0.000000
65536,156292.703662,64657.000000,0.000000
