frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,193857.599807,111584.000000,0.000000
4,418748.156241,292955.000000,0.000000
8,726335.234104,461150.000000,0.000000
16,342551.993394,117409.000000,0.000000
32,430038.448868,279254.000000,0.000000
64,456252.532443,238374.000000,0.000000
128,110607.912818,61769.000000,0.000000
256,169927.413936,60531.000000,0.000000
512,337263.843019,206004.000000,0.000000
1024,292891.624655,171240.000000,0.000000
2048,487196.342214,226569.000000,0.000000
4096,143787.327335,102282.000000,0.000000
8192,355044.813053,163679.000000,0.000000
16384,208865.007972,55134.000000,0.000000
32768,80214.471836,32665.000000,0.000000
65536,290260.888512,96783.000000,0.000000
