frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,136271.777595,61754.000000,0.000000
4,136901.128765,104112.000000,0.000000
8,334794.735546,249836.000000,0.000000
16,321323.717441,249590.000000,0.000000
32,190382.715626,139774.000000,0.000000
64,117421.150837,59939.000000,0.000000
128,103728.589747,57457.000000,0.000000
256,361412.750071,204504.000000,0.000000
512,476946.349267,287970.000000,0.000000
1024,125230.755759,56703.000000,0.000000
2048,457485.313591,234030.000000,0.000000
4096,232465.382414,117007.000000,0.000000
8192,204081.607726,89722.000000,0.000000
16384,584795.642596,230980.000000,0.000000
32768,272768.452514,100108.000000,0.000000
65536,88731.932195,72151.000000,0.000000
