frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,181398.677454,105802.000000,0.000000
4,232195.720228,113316.000000,0.000000
8,256745.706702,106584.000000,0.000000
16,266753.877361,91611.000000,0.000000
32,136167.787340,68469.000000,0.000000
64,585187.375653,264188.000000,0.000000
128,379740.267674,194468.000000,0.000000
256,273886.414742,148964.000000,0.000000
512,506054.038791,270730.000000,0.000000
1024,172176.610006,101593.000000,0.000000
2048,911727.480695,313355.000000,0.000000
4096,905664.330639,287848.000000,0.000000
8192,661536.147000,226444.000000,0.000000
16384,427116.937011,146815.000000,0.000000
32768,907675.094432,254400.000000,0.000000
65536,535332.884426,143552.000000,0.000000
