frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,952435.357069,129016.000000,0.000000
4,813052.319192,117698.000000,0.000000
8,935897.131717,127699.000000,0.000000
16,876596.563040,132424.000000,0.000000
32,670965.023158,90403.000000,0.000000
64,702053.156872,90276.000000,0.000000
128,1680927.722426,225793.000000,0.000000
256,1618660.791885,191177.000000,0.000000
512,1309106.104592,188644.000000,0.000000
1024,953980.322368,142468.000000,0.000000
2048,2672483.046134,261550.000000,0.000000
4096,1940483.473231,219169.000000,0.000000
8192,1406969.995667,167188.000000,0.000000
16384,716287.159748,82725.000000,0.000000
32768,3981622.105797,252263.000000,0.000000
65536,2939063.223233,164479.000000,0.000000
