frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,400735.547844,237515.000000,0.000000
4,125859.224207,91703.000000,0.000000
8,157955.754241,62980.000000,0.000000
16,357896.773579,211791.000000,0.000000
32,219335.970691,143202.000000,0.000000
64,381557.757680,264277.000000,0.000000
128,248157.199714,149046.000000,0.000000
256,230989.373929,139285.000000,0.000000
512,233083.224448,181608.000000,0.000000
1024,438757.798878,226855.000000,0.000000
2048,323733.115727,220301.000000,0.000000
4096,335581.077792,180420.000000,0.000000
8192,744943.522232,337438.000000,0.000000
16384,245190.928705,159397.000000,0.000000
32768,986011.318752,498543.000000,0.000000
65536,192995.612564,77014.000000,0.000000
