frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,90920.034904,25618.000000,0.000000
4,401722.473276,223233.000000,0.000000
8,400282.503081,258465.000000,0.000000
16,328177.883674,142122.000000,0.000000
32,182475.061666,63086.000000,0.000000
64,104656.974278,30125.000000,0.000000
128,324667.667857,163082.000000,0.000000
256,212408.296862,90082.000000,0.000000
512,280768.445725,128825.000000,0.000000
1024,352720.071767,189474.000000,0.000000
2048,476102.738070,274258.000000,0.000000
4096,1019516.158194,210557.000000,0.000000
8192,438517.393604,157421.000000,0.000000
16384,894305.613595,174398.000000,0.000000
32768,872050.156235,215732.000000,0.000000
65536,133676.485774,83338.000000,0.000000
