frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,44958.374426,18329.000000,0.000000
4,168555.481382,78705.000000,0.000000
8,125336.259339,77049.000000,0.000000
16,229736.668627,128104.000000,0.000000
32,306997.446237,170064.000000,0.000000
64,347307.908731,275558.000000,0.000000
128,507580.745835,289726.000000,0.000000
256,171556.768470,87117.000000,0.000000
512,374511.601276,204190.000000,0.000000
1024,140574.648671,61081.000000,0.000000
2048,246773.910242,188805.000000,0.000000
4096,139318.044901,76174.000000,0.000000
8192,281948.560443,139793.000000,0.000000
16384,544665.163066,219722.000000,0.000000
32768,86308.930152,36395.000000,0.000000
65536,131122.481219,52017.000000,0.000000
