frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,398304.838370,61693.000000,0.000000
4,1182084.492374,159299.000000,0.000000
8,586632.293554,94483.000000,0.000000
16,1176204.800981,164695.000000,0.000000
32,1311942.955942,172088.000000,0.000000
64,1290673.777119,180850.000000,0.000000
128,1890174.642707,197782.000000,0.000000
256,1103382.391975,168770.000000,0.000000
512,1450719.007855,185691.000000,0.000000
1024,1602030.563768,182881.000000,0.000000
2048,860913.438192,120547.000000,0.000000
4096,1735291.011081,198468.000000,0.000000
8192,2483228.357849,259157.000000,0.000000
16384,2237617.354417,183477.000000,0.000000
32768,2480480.628185,194218.000000,0.000000
65536,7559014.645307,210226.000000,0.000000
