frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,656245.816697,87152.000000,0.000000
4,612293.703194,85813.000000,0.000000
8,1394383.546161,193360.000000,0.000000
16,1034900.813943,139623.000000,0.000000
32,577341.900886,79998.000000,0.000000
64,1452082.113499,192102.000000,0.000000
128,750701.870487,124979.000000,0.000000
256,1852289.275205,215139.000000,0.000000
512,1319056.176839,169197.000000,0.000000
1024,2206985.767993,209290.000000,0.000000
2048,734659.993817,113995.000000,0.000000
4096,1780606.562914,207602.000000,0.000000
8192,1018430.045146,140137.000000,0.000000
16384,2700951.200075,263946.000000,0.000000
32768,1443144.556085,91817.000000,0.000000
65536,3584697.158865,216487.000000,0.000000
