frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,516968.335189,183298.000000,0.000000
4,213780.974245,45756.000000,0.000000
8,605365.336506,181340.000000,0.000000
16,789770.311420,236872.000000,0.000000
32,1026266.321970,274858.000000,0.000000
64,674301.487783,176123.000000,0.000000
128,880087.844416,226222.000000,0.000000
256,719195.751325,257657.000000,0.000000
512,1008243.795710,286945.000000,0.000000
1024,615197.849237,207904.000000,0.000000
2048,493281.220839,176100.000000,0.000000
4096,411985.517600,107309.000000,0.000000
8192,1124280.509041,226671.000000,0.000000
16384,2355770.921740,218050.000000,0.000000
32768,1275876.121215,261981.000000,0.000000
65536,1481695.690833,208349.000000,0.000000
