frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1213336.930636,173739.000000,0.000000
4,775635.942529,108378.000000,0.000000
8,706148.685464,103728.000000,0.000000
16,437740.361061,72398.000000,0.000000
32,332799.843999,49282.000000,0.000000
64,964663.450764,128534.000000,0.000000
128,1490577.130965,193824.000000,0.000000
256,1093060.873221,160335.000000,0.000000
512,1648982.181851,212642.000000,0.000000
1024,1949929.672441,226744.000000,0.000000
2048,2357386.221332,235750.000000,0.000000
4096,1299614.871570,142556.000000,0.000000
8192,4654410.919297,277268.000000,0.000000
16384,3758638.896264,283493.000000,0.000000
32768,2347152.899932,242582.000000,0.000000
65536,2163586.544798,77102.000000,0.000000
