frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,243426.488477,162573.000000,0.000000
4,346494.323381,227265.000000,0.000000
8,360809.391875,216060.000000,0.000000
16,167582.775878,91366.000000,0.000000
32,616348.458414,216033.000000,0.000000
64,473807.097156,193000.000000,0.000000
128,412252.196039,183721.000000,0.000000
256,223556.156703,80804.000000,0.000000
512,496649.143350,209262.000000,0.000000
1024,879427.464340,298759.000000,0.000000
2048,493053.779430,271332.000000,0.000000
4096,347625.423013,116102.000000,0.000000
8192,992262.810558,317528.000000,0.000000
16384,556438.237485,145052.000000,0.000000
32768,210548.967010,93542.000000,0.000000
65536,1406593.994286,262007.000000,0.000000
