frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,384183.907443,184109.000000,0.000000
4,144551.923380,95246.000000,0.000000
8,371166.540836,231361.000000,0.000000
16,152490.586700,87899.000000,0.000000
32,469012.463396,300610.000000,0.000000
64,111536.186962,68088.000000,0.000000
128,375249.885832,208394.000000,0.000000
256,228222.508029,133468.000000,0.000000
512,344328.863099,173758.000000,0.000000
1024,273751.351323,175643.000000,0.000000
2048,229505.933241,124825.000000,0.000000
4096,763206.393747,319960.000000,0.000000
8192,152581.011827,72481.000000,0.000000
16384,512715.703003,246679.000000,0.000000
32768,302126.166907,144921.000000,0.000000
65536,395747.859606,193663.000000,0.000000
