frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,792868.858591,115562.000000,0.000000
4,646838.804277,89719.000000,0.000000
8,1021148.617714,138142.000000,0.000000
16,1221689.807877,169498.000000,0.000000
32,1684770.894790,206229.000000,0.000000
64,1440623.612456,173341.000000,0.000000
128,733610.785377,116623.000000,0.000000
256,1671780.899641,193057.000000,0.000000
512,1228989.408649,150240.000000,0.000000
1024,1180320.962220,154834.000000,0.000000
2048,1328464.361366,184465.000000,0.000000
4096,1420084.223946,171231.000000,0.000000
8192,1956907.992863,224651.000000,0.000000
16384,2301279.937562,223586.000000,0.000000
32768,2503189.016500,141367.000000,0.000000
65536,5452476.922155,291163.000000,0.000000
