frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,473039.621638,331786.000000,0.000000
4,59335.951901,25419.000000,0.000000
8,47472.044089,16484.000000,0.000000
16,76333.630819,41197.000000,0.000000
32,417716.368458,230125.000000,0.000000
64,422155.525516,333969.000000,0.000000
128,168846.965081,79428.000000,0.000000
256,306185.923096,158969.000000,0.000000
512,366019.033955,183771.000000,0.000000
1024,488826.094552,249625.000000,0.000000
2048,146471.609341,65069.000000,0.000000
4096,318806.423659,162918.000000,0.000000
8192,86235.434185,35549.000000,0.000000
16384,117360.203953,43316.000000,0.000000
32768,148508.106523,55435.000000,0.000000
65536,135300.177971,77073.000000,0.000000
