frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,827606.485151,114131.000000,0.000000
4,1531723.235278,191656.000000,0.000000
8,1325030.311519,177848.000000,0.000000
16,1646429.532317,191478.000000,0.000000
32,1105053.498618,156666.000000,0.000000
64,1311436.864300,187985.000000,0.000000
128,1246548.162522,148842.000000,0.000000
256,1467702.081336,205207.000000,0.000000
512,1572193.397670,191641.000000,0.000000
1024,1619395.817607,198637.000000,0.000000
2048,3162543.710316,284081.000000,0.000000
4096,2582727.405254,240991.000000,0.000000
8192,907375.749059,100756.000000,0.000000
16384,410374.552593,49056.000000,0.000000
32768,1446946.760442,159639.000000,0.000000
65536,159961.672841,17924.000000,0.000000
