frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,697080.333858,232319.000000,0.000000
4,508128.484928,186214.000000,0.000000
8,658427.742854,166880.000000,0.000000
16,470577.261095,140407.000000,0.000000
32,641925.575234,233201.000000,0.000000
64,389861.377210,144428.000000,0.000000
128,481932.202806,106895.000000,0.000000
256,458032.396454,108689.000000,0.000000
512,191189.665801,56308.000000,0.000000
1024,448352.558057,105428.000000,0.000000
2048,1009762.317175,229328.000000,0.000000
4096,1524991.052796,298361.000000,0.000000
8192,712725.931027,216230.000000,0.000000
16384,211179.767947,36923.000000,0.000000
32768,510033.264377,130410.000000,0.000000
65536,418660.484688,84150.000000,0.000000
