frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,501725.696925,74300.000000,0.000000
4,355716.398296,49269.000000,0.000000
8,427143.923180,59678.000000,0.000000
16,1171508.231425,170269.000000,0.000000
32,626238.074327,98740.000000,0.000000
64,722257.068305,88280.000000,0.000000
128,1483737.681328,175101.000000,0.000000
256,1182870.930171,149303.000000,0.000000
512,1072631.263914,136393.000000,0.000000
1024,1484860.754230,178121.000000,0.000000
2048,1830158.080600,220032.000000,0.000000
4096,2192784.734426,232286.000000,0.000000
8192,2287754.684268,193383.000000,0.000000
16384,3653957.121638,257021.000000,0.000000
32768,940184.270040,114506.000000,0.000000
65536,404762.756975,70458.000000,0.000000
