frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,590742.594880,90776.000000,0.000000
4,579456.544806,83960.000000,0.000000
8,318292.565455,53139.000000,0.000000
16,810149.545740,117832.000000,0.000000
32,1255704.652777,164040.000000,0.000000
64,1387667.414127,181760.000000,0.000000
128,1729502.464027,226813.000000,0.000000
256,1681215.829040,203260.000000,0.000000
512,1260684.019359,159630.000000,0.000000
1024,1796797.469606,200026.000000,0.000000
2048,1845751.523830,212971.000000,0.000000
4096,570991.332671,79789.000000,0.000000
8192,1977689.247372,212604.000000,0.000000
16384,2336364.585743,182583.000000,0.000000
32768,3647166.066349,292948.000000,0.000000
65536,4972471.133302,162220.000000,0.000000
