frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,319133.909565,127190.000000,0.000000
4,143069.807479,46003.000000,0.000000
8,240520.747910,96424.000000,0.000000
16,179574.332345,68726.000000,0.000000
32,175466.320161,94939.000000,0.000000
64,227860.632278,78944.000000,0.000000
128,776143.997801,293807.000000,0.000000
256,322702.714679,134066.000000,0.000000
512,122841.902741,43259.000000,0.000000
1024,134858.428858,60070.000000,0.000000
2048,291825.456263,123873.000000,0.000000
4096,704581.289271,225953.000000,0.000000
8192,260487.374861,99334.000000,0.000000
16384,385028.293693,110630.000000,0.000000
32768,560602.130096,187410.000000,0.000000
65536,248430.536189,108267.000000,0.000000
