frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1247468.278179,178280.000000,0.000000
4,387298.915569,62493.000000,0.000000
8,683938.002067,95415.000000,0.000000
16,942887.681604,129334.000000,0.000000
32,892460.174747,127028.000000,0.000000
64,1346827.217160,184361.000000,0.000000
128,1432824.617418,204132.000000,0.000000
256,1118865.833223,157463.000000,0.000000
512,1373292.132731,158224.000000,0.000000
1024,1115914.931640,165176.000000,0.000000
2048,1583219.113245,216433.000000,0.000000
4096,1127387.050002,133176.000000,0.000000
8192,1380760.265399,156597.000000,0.000000
16384,892928.108147,88491.000000,0.000000
32768,1814523.643209,201580.000000,0.000000
65536,6298131.632721,296912.000000,0.000000
