frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,407135.648393,156141.000000,0.000000
4,289371.827473,75744.000000,0.000000
8,736091.563761,167978.000000,0.000000
16,548328.465179,232709.000000,0.000000
32,447772.642601,96189.000000,0.000000
64,187191.937775,64453.000000,0.000000
128,900896.440065,198571.000000,0.000000
256,843907.354631,231598.000000,0.000000
512,1159272.414404,284968.000000,0.000000
1024,435166.238360,98304.000000,0.000000
2048,916999.056069,243643.000000,0.000000
4096,1090728.142092,248950.000000,0.000000
8192,1833186.955414,249003.000000,0.000000
16384,1179011.373382,222438.000000,0.000000
32768,1001039.811936,231392.000000,0.000000
65536,2121331.945657,317113.000000,0.000000
