frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,353985.586879,103139.000000,0.000000
4,401531.415035,124652.000000,0.000000
8,545461.003824,163116.000000,0.000000
16,568208.814004,195692.000000,0.000000
32,453255.525503,96166.000000,0.000000
64,723550.753447,226757.000000,0.000000
128,944967.202438,264563.000000,0.000000
256,552556.788415,132541.000000,0.000000
512,499322.548832,121832.000000,0.000000
1024,1192986.331431,237224.000000,0.000000
2048,848477.112061,234135.000000,0.000000
4096,812156.173738,216650.000000,0.000000
8192,312352.487218,42883.000000,0.000000
16384,1891892.776306,222871.000000,0.000000
32768,1581902.086162,227709.000000,0.000000
65536,1840945.788856,188686.000000,0.000000
