frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,605377.421188,197218.000000,0.000000
4,608892.398755,146692.000000,0.000000
8,438762.312158,133631.000000,0.000000
16,515790.064234,164744.000000,0.000000
32,671393.206949,218976.000000,0.000000
64,329086.281730,116988.000000,0.000000
128,940224.859359,194561.000000,0.000000
256,534915.530696,207078.000000,0.000000
512,997695.586027,230553.000000,0.000000
1024,669518.241550,240625.000000,0.000000
2048,335485.233368,98340.000000,0.000000
4096,827798.498034,212285.000000,0.000000
8192,1469989.822616,271494.000000,0.000000
16384,364101.445914,51226.000000,0.000000
32768,2050401.717500,298474.000000,0.000000
65536,1597892.854206,146883.000000,0.000000
