frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,826742.849388,106422.000000,0.000000
4,492845.349563,70022.000000,0.000000
8,549159.762819,85009.000000,0.000000
16,605895.460997,109023.000000,0.000000
32,1130149.692514,169199.000000,0.000000
64,1720927.197036,231936.000000,0.000000
128,1213673.431775,167790.000000,0.000000
256,592805.535568,102034.000000,0.000000
512,1446504.275594,188368.000000,0.000000
1024,1961105.158748,242625.000000,0.000000
2048,1558174.304464,179695.000000,0.000000
4096,2491709.204449,262439.000000,0.000000
8192,1256886.647465,170704.000000,0.000000
16384,1247795.562662,149244.000000,0.000000
32768,2355013.882598,180616.000000,0.000000
65536,3468492.269450,121572.000000,0.000000
