frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,187694.968342,114252.000000,0.000000
4,177554.037651,93353.000000,0.000000
8,309840.186913,146083.000000,0.000000
16,160242.955739,118064.000000,0.000000
32,500160.401682,302098.000000,0.000000
64,278932.910556,181136.000000,0.000000
128,154064.395338,103165.000000,0.000000
256,531319.004836,354123.000000,0.000000
512,505302.033608,298809.000000,0.000000
1024,489569.495606,258236.000000,0.000000
2048,202805.586121,123915.000000,0.000000
4096,236736.113115,127551.000000,0.000000
8192,496662.900189,234274.000000,0.000000
16384,242913.432265,153009.000000,0.000000
32768,119342.135212,67780.000000,0.000000
65536,232245.776437,80575.000000,0.000000
