frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,797448.910394,103495.000000,0.000000
4,611714.339031,77283.000000,0.000000
8,606223.289111,105533.000000,0.000000
16,455049.298972,66144.000000,0.000000
32,1030668.244572,140811.000000,0.000000
64,1348931.581160,167871.000000,0.000000
128,1656654.587454,213174.000000,0.000000
256,1054318.052799,140870.000000,0.000000
512,1324585.991568,181372.000000,0.000000
1024,1680922.535156,208680.000000,0.000000
2048,2590486.984412,250504.000000,0.000000
4096,1322894.919306,147607.000000,0.000000
8192,3416972.234419,290277.000000,0.000000
16384,1193364.056718,85680.000000,0.000000
32768,4473662.108402,142659.000000,0.000000
65536,3815019.878767,128874.000000,0.000000
