Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
22,4.639000,32768.000000,877201.428768,261237.000000,877201.428768,261237.000000,877201.428768,261237.000000,877201.428768,261237.000000,877201.428768,261237.000000,877201.428768,261237.000000
22,4.073000,262144.000000,596283.658046,245820.000000,596283.658046,245820.000000,596283.658046,245820.000000,596283.658046,245820.000000,596283.658046,245820.000000,596283.658046,245820.000000
22,5.649000,4096.000000,1533427.893634,296468.000000,1533427.893634,296468.000000,1533427.893634,296468.000000,1533427.893634,296468.000000,1533427.893634,296468.000000,1533427.893634,296468.000000
22,7.918000,512.000000,2649181.567181,265214.000000,2649181.567181,265214.000000,2649181.567181,265214.000000,2649181.567181,265214.000000,2649181.567181,265214.000000,2649181.567181,265214.000000
22,30.000000,9.000000,4970379.784208,84008.000000,4970379.784208,84008.000000,4970379.784208,84008.000000,4970379.784208,84008.000000,4970379.784208,84008.000000,4970379.784208,84008.000000
22,30.000000,18.000000,4915997.057759,124659.000000,5014097.903838,87125.000000,5014097.903838,87125.000000,5014097.903838,87125.000000,5280929.969358,263144.000000,4915997.057759,124659.000000
22,30.000000,12.000000,4848043.511687,83320.000000,4853795.308458,83320.000000,4853795.308458,83320.000000,4853795.308458,83320.000000,4831591.896071,83320.000000,4848043.511687,83320.000000
22,16.772000,64.000000,4857149.959980,86936.000000,4864629.790502,86936.000000,4864629.790502,86936.000000,4864629.790502,86936.000000,4825815.181003,178570.000000,4857149.959980,86936.000000
22,30.000000,6.000000,5032799.925690,85160.000000,5032799.925690,85160.000000,5032799.925690,85160.000000,5032799.925690,85160.000000,5032799.925690,85160.000000,5032799.925690,85160.000000
22,30.000000,15.000000,4973618.074786,87833.000000,5001720.880189,87833.000000,5001720.880189,87833.000000,5001720.880189,87833.000000,5547589.074837,261510.000000,4973618.074786,87833.000000
