Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
22,4.639000,32768.000000,620549.504340,239657.000000,620549.504340,239657.000000,620549.504340,239657.000000,620549.504340,239657.000000,620549.504340,239657.000000,620549.504340,239657.000000
22,5.649000,4096.000000,1638327.659772,282937.000000,1638327.659772,282937.000000,1638327.659772,282937.000000,1638327.659772,282937.000000,1638327.659772,282937.000000,1638327.659772,282937.000000
22,4.073000,262144.000000,364552.667900,210881.000000,364552.667900,210881.000000,364552.667900,210881.000000,364552.667900,210881.000000,364552.667900,210881.000000,364552.667900,210881.000000
22,7.918000,512.000000,2518835.672074,282892.000000,2518835.672074,282892.000000,2518835.672074,282892.000000,2518835.672074,282892.000000,2518835.672074,282892.000000,2518835.672074,282892.000000
22,30.000000,9.000000,4880263.968311,83207.000000,4880263.968311,83207.000000,4880263.968311,83207.000000,4880263.968311,83207.000000,4880263.968311,83207.000000,4880263.968311,83207.000000
22,30.000000,18.000000,5209915.599592,126205.000000,5306654.915101,91024.000000,5306654.915101,91024.000000,5306654.915101,91024.000000,5610378.683722,263523.000000,5209915.599592,126205.000000
22,16.772000,64.000000,4709418.237424,82643.000000,4721282.575958,82643.000000,4721282.575958,82643.000000,4721282.575958,82643.000000,4673130.739613,170790.000000,4709418.237424,82643.000000
22,30.000000,12.000000,4794561.268374,82331.000000,4804563.642932,82331.000000,4804563.642932,82331.000000,4804563.642932,82331.000000,4794561.268374,82331.000000,4794561.268374,82331.000000
22,30.000000,15.000000,5069248.996896,89020.000000,5101857.160528,89020.000000,5101857.160528,89020.000000,5101857.160528,89020.000000,5691729.191754,263150.000000,5069248.996896,89020.000000
22,30.000000,6.000000,5058531.656021,86323.000000,5058531.656021,86323.000000,5058531.656021,86323.000000,5058531.656021,86323.000000,5058531.656021,86323.000000,5058531.656021,86323.000000
