Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
36,16.772000,64.000000,17269.418635,1490.000000,17269.418635,1490.000000,17269.418635,1490.000000,17269.418635,1490.000000,17269.418635,1490.000000,17269.418635,1490.000000
36,30.000000,6.000000,19921.334217,5862.000000,19921.334217,5862.000000,19921.334217,5862.000000,19921.334217,5862.000000,19921.334217,5862.000000,19921.334217,5862.000000
36,30.000000,15.000000,19617.048325,2051.000000,19617.048325,2051.000000,19617.048325,2051.000000,19617.048325,2051.000000,19617.048325,2051.000000,19617.048325,2051.000000
36,30.000000,12.000000,17448.578022,1881.000000,17448.578022,1881.000000,17448.578022,1881.000000,17448.578022,1881.000000,17448.578022,1881.000000,17448.578022,1881.000000
36,7.918000,512.000000,35149.832944,13817.000000,35149.832944,13817.000000,35149.832944,13817.000000,35149.832944,13817.000000,35149.832944,13817.000000,35149.832944,13817.000000
36,30.000000,18.000000,23279.823560,2609.000000,23279.823560,2609.000000,23279.823560,2609.000000,23279.823560,2609.000000,23279.823560,2609.000000,23279.823560,2609.000000
36,30.000000,9.000000,15200.985429,1472.000000,15200.985429,1472.000000,15200.985429,1472.000000,15200.985429,1472.000000,15200.985429,1472.000000,15200.985429,1472.000000
36,4.639000,32768.000000,232196.325731,35113.000000,232196.325731,35113.000000,232196.325731,35113.000000,232196.325731,35113.000000,232196.325731,35113.000000,232196.325731,35113.000000
36,5.649000,4096.000000,90706.523916,25254.000000,90706.523916,25254.000000,90706.523916,25254.000000,90706.523916,25254.000000,90706.523916,25254.000000,90706.523916,25254.000000
36,4.073000,262144.000000,318058.282268,105032.000000,318058.282268,105032.000000,318058.282268,105032.000000,318058.282268,105032.000000,318058.282268,105032.000000,318058.282268,105032.000000
