Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
28,4.073000,262144.000000,197035.596243,66183.000000,197035.596243,66183.000000,197035.596243,66183.000000,197035.596243,66183.000000,197035.596243,66183.000000,197035.596243,66183.000000
28,4.639000,32768.000000,264166.770675,85980.000000,264166.770675,85980.000000,264166.770675,85980.000000,264166.770675,85980.000000,264166.770675,85980.000000,264166.770675,85980.000000
28,5.649000,4096.000000,665852.751256,297681.000000,665852.751256,297681.000000,665852.751256,297681.000000,665852.751256,297681.000000,665852.751256,297681.000000,665852.751256,297681.000000
28,30.000000,6.000000,1497657.206059,25701.000000,1497657.206059,25701.000000,1497657.206059,25701.000000,1497657.206059,25701.000000,1497657.206059,25701.000000,1497657.206059,25701.000000
28,30.000000,9.000000,1583368.935067,29072.000000,1583368.935067,29072.000000,1583368.935067,29072.000000,1583368.935067,29072.000000,1583368.935067,29072.000000,1583368.935067,29072.000000
28,7.918000,512.000000,1217911.613960,233442.000000,1217911.613960,233442.000000,1217911.613960,233442.000000,1217911.613960,233442.000000,1217911.613960,233442.000000,1217911.613960,233442.000000
28,30.000000,12.000000,1728524.816062,29079.000000,1728524.816062,29079.000000,1728524.816062,29079.000000,1728524.816062,29079.000000,1728524.816062,29079.000000,1728524.816062,29079.000000
28,16.772000,64.000000,1697576.318694,29385.000000,1697576.318694,29385.000000,1697576.318694,29385.000000,1697576.318694,29385.000000,1697576.318694,29385.000000,1697576.318694,29385.000000
28,30.000000,18.000000,1525560.392865,99503.000000,1584588.428509,26509.000000,1584588.428509,26509.000000,1584588.428509,26509.000000,1584588.428509,26509.000000,1517437.590981,38048.000000
28,30.000000,15.000000,1714542.273453,30997.000000,1714542.273453,30997.000000,1714542.273453,30997.000000,1714542.273453,30997.000000,1714542.273453,30997.000000,1714542.273453,30997.000000
