Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
24,7.918000,512.000000,2036859.692369,229744.000000,2036859.692369,229744.000000,2036859.692369,229744.000000,2036859.692369,229744.000000,2036859.692369,229744.000000,2036859.692369,229744.000000
24,4.639000,32768.000000,303913.037526,135828.000000,303913.037526,135828.000000,303913.037526,135828.000000,303913.037526,135828.000000,303913.037526,135828.000000,303913.037526,135828.000000
24,4.073000,262144.000000,167545.888601,96837.000000,167545.888601,96837.000000,167545.888601,96837.000000,167545.888601,96837.000000,167545.888601,96837.000000,167545.888601,96837.000000
24,5.649000,4096.000000,1211402.784324,278848.000000,1211402.784324,278848.000000,1211402.784324,278848.000000,1211402.784324,278848.000000,1211402.784324,278848.000000,1211402.784324,278848.000000
24,30.000000,6.000000,3784731.206371,65659.000000,3784731.206371,65659.000000,3784731.206371,65659.000000,3784731.206371,65659.000000,3784731.206371,65659.000000,3784731.206371,65659.000000
24,30.000000,9.000000,3591648.167554,62164.000000,3591648.167554,62164.000000,3591648.167554,62164.000000,3591648.167554,62164.000000,3591648.167554,62164.000000,3591648.167554,62164.000000
24,30.000000,15.000000,3713916.038563,66295.000000,3742645.126290,65466.000000,3742645.126290,65466.000000,3742645.126290,65466.000000,4269887.479337,231347.000000,3713916.038563,66295.000000
24,30.000000,18.000000,4126026.688614,101681.000000,4198314.586487,72277.000000,4198314.586487,72277.000000,4198314.586487,72277.000000,4453035.058552,240971.000000,4126026.688614,101681.000000
24,30.000000,12.000000,3788314.514807,65106.000000,3788314.514807,65106.000000,3788314.514807,65106.000000,3788314.514807,65106.000000,3709309.118172,65106.000000,3788314.514807,65106.000000
24,16.772000,64.000000,3794586.766906,66236.000000,3794586.766906,66236.000000,3794586.766906,66236.000000,3794586.766906,66236.000000,3758500.132312,66236.000000,3794586.766906,66236.000000
