Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
30,4.073000,262144.000000,84187.571607,31201.000000,84186.772946,31201.000000,84186.772946,31201.000000,84186.772946,31201.000000,84186.772946,31201.000000,84186.772946,31201.000000
30,5.649000,4096.000000,90736.768374,36099.000000,90736.768374,36099.000000,90736.768374,36099.000000,90736.768374,36099.000000,90736.768374,36099.000000,90736.768374,36099.000000
30,30.000000,9.000000,493178.726259,8979.000000,493178.726259,8979.000000,493178.726259,8979.000000,493178.726259,8979.000000,493178.726259,8979.000000,493178.726259,8979.000000
30,7.918000,512.000000,176979.221145,61709.000000,201876.181834,95818.000000,201876.181834,95818.000000,201876.181834,95818.000000,201876.181834,95818.000000,201876.181834,95818.000000
30,16.772000,64.000000,339628.472099,5603.000000,339628.472099,5603.000000,339628.472099,5603.000000,339628.472099,5603.000000,339628.472099,5603.000000,339628.472099,5603.000000
30,30.000000,6.000000,447154.756716,7820.000000,447154.756716,7820.000000,447154.756716,7820.000000,447154.756716,7820.000000,447154.756716,7820.000000,447154.756716,7820.000000
30,4.639000,32768.000000,193565.354749,111375.000000,193565.354749,111375.000000,193565.354749,111375.000000,193565.354749,111375.000000,193565.354749,111375.000000,193565.354749,111375.000000
30,30.000000,12.000000,404175.060027,6712.000000,404175.060027,6712.000000,404175.060027,6712.000000,404175.060027,6712.000000,404175.060027,6712.000000,404175.060027,6712.000000
30,30.000000,15.000000,570250.487675,8723.000000,570879.142315,8723.000000,570879.142315,8723.000000,570879.142315,8723.000000,570879.142315,8723.000000,570879.142315,8723.000000
30,30.000000,18.000000,858089.459754,17785.000000,876477.283096,12945.000000,876477.283096,12945.000000,876477.283096,12945.000000,876477.283096,12945.000000,876477.283096,12945.000000
