arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
24,50.000000,25,3637705.457151,3643559.096722,3655598.298929,3723512.167125,3730181.032776,3722091.320443,3724259.059356,3647161.816353
24,250.000000,100,28593225.272488,28593225.272488,28593225.272488,28593225.272488,28593225.272488,28593225.272488,28593225.272488,28593225.272488
24,1000.000000,400,119666579.201533,119666579.201533,119666579.201533,119666579.201533,119666579.201533,119666579.201533,119666579.201533,119666579.201533
24,4.073000,262144,2444610.540710,2124337.282617,2124337.282617,2124337.282617,2124337.282617,2124337.282617,2124337.282617,2124337.282617
24,5.649000,4096,8946045.428892,8935584.086014,8935584.086014,8935584.086014,8935584.086014,8935584.086014,8935584.086014,8935584.086014
24,4.639000,32768,3944252.074642,3944252.074642,3944252.074642,3944252.074642,3944252.074642,3944252.074642,3944252.074642,3944252.074642
24,7.918000,512,16377860.008537,16375184.241479,16366957.372142,16366957.372142,16366957.372142,16366957.372142,16366957.372142,16366957.372142
24,16.772000,64,29253910.976643,29253910.976643,29253910.976643,29253910.976643,29253910.976643,29253910.976643,29253910.976643,29253910.976643
24,30.000000,12,31393513.916239,31393513.916239,31393513.916239,31393513.916239,31393513.916239,31393513.916239,31393513.916239,31393513.916239
24,30.000000,9,30081700.678991,30081700.678991,30081700.678991,30081700.678991,30081700.678991,30081700.678991,30081700.678991,30081700.678991
24,30.000000,6,29937491.938996,29937491.938996,29937491.938996,29937491.938996,29937491.938996,29937491.938996,29937491.938996,29937491.938996
