Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
38,7.918000,512.000000,21959.944080,4034.000000,21959.944080,4034.000000,21959.944080,4034.000000,21959.944080,4034.000000,21959.944080,4034.000000,21959.944080,4034.000000
38,30.000000,18.000000,15190.483797,1437.000000,15190.483797,1437.000000,15190.483797,1437.000000,15190.483797,1437.000000,15190.483797,1437.000000,15190.483797,1437.000000
38,30.000000,15.000000,14541.051234,2050.000000,14541.051234,2050.000000,14541.051234,2050.000000,14541.051234,2050.000000,14541.051234,2050.000000,14541.051234,2050.000000
38,30.000000,12.000000,14371.299419,2013.000000,14371.299419,2013.000000,14371.299419,2013.000000,14371.299419,2013.000000,14371.299419,2013.000000,14371.299419,2013.000000
38,4.073000,262144.000000,228982.900639,31101.000000,228982.900639,31101.000000,228982.900639,31101.000000,228982.900639,31101.000000,228982.900639,31101.000000,228982.900639,31101.000000
38,30.000000,9.000000,12148.419568,1040.000000,12148.419568,1040.000000,12148.419568,1040.000000,12148.419568,1040.000000,12148.419568,1040.000000,12148.419568,1040.000000
38,4.639000,32768.000000,144548.347088,15934.000000,144548.347088,15934.000000,144548.347088,15934.000000,144548.347088,15934.000000,144548.347088,15934.000000,144548.347088,15934.000000
38,16.772000,64.000000,13980.119599,1929.000000,13980.119599,1929.000000,13980.119599,1929.000000,13980.119599,1929.000000,13980.119599,1929.000000,13980.119599,1929.000000
38,30.000000,6.000000,11346.847668,1132.000000,11346.847668,1132.000000,11346.847668,1132.000000,11346.847668,1132.000000,11346.847668,1132.000000,11346.847668,1132.000000
38,5.649000,4096.000000,63388.836454,10435.000000,63388.836454,10435.000000,63388.836454,10435.000000,63388.836454,10435.000000,63388.836454,10435.000000,63388.836454,10435.000000
