Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
30,30.000000,15.000000,552439.656252,25932.000000,552439.656252,25932.000000,552439.656252,25932.000000,552439.656252,25932.000000,552439.656252,25932.000000,552439.656252,25932.000000
30,30.000000,6.000000,432959.678333,12479.000000,432959.678333,12479.000000,432959.678333,12479.000000,432959.678333,12479.000000,432959.678333,12479.000000,432959.678333,12479.000000
30,16.772000,64.000000,560171.282851,24673.000000,560171.282851,24673.000000,560171.282851,24673.000000,560171.282851,24673.000000,560171.282851,24673.000000,560171.282851,24673.000000
30,4.073000,262144.000000,218354.935213,45440.000000,218354.935213,45440.000000,218354.935213,45440.000000,218354.935213,45440.000000,218354.935213,45440.000000,218354.935213,45440.000000
30,30.000000,9.000000,309841.801922,7819.000000,309841.801922,7819.000000,309841.801922,7819.000000,309841.801922,7819.000000,309841.801922,7819.000000,309841.801922,7819.000000
30,4.639000,32768.000000,326883.921822,195094.000000,326883.921822,195094.000000,326883.921822,195094.000000,326883.921822,195094.000000,326883.921822,195094.000000,326883.921822,195094.000000
30,7.918000,512.000000,397789.794564,110827.000000,452359.807868,159441.000000,452359.807868,159441.000000,452359.807868,159441.000000,450172.661355,158016.000000,397789.794564,110827.000000
30,30.000000,12.000000,695433.156293,23546.000000,695433.156293,23546.000000,695433.156293,23546.000000,695433.156293,23546.000000,695433.156293,23546.000000,695433.156293,23546.000000
30,5.649000,4096.000000,557215.301989,284761.000000,557215.301989,284761.000000,557215.301989,284761.000000,557215.301989,284761.000000,557215.301989,284761.000000,557215.301989,284761.000000
30,30.000000,18.000000,736518.940784,12512.000000,736518.940784,12512.000000,736518.940784,12512.000000,736518.940784,12512.000000,736518.940784,12512.000000,736518.940784,12512.000000
