Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
22,4.073000,262144.000000,312942.014801,171223.000000,312942.014801,171223.000000,312942.014801,171223.000000,312942.014801,171223.000000,312942.014801,171223.000000,312942.014801,171223.000000
22,5.649000,4096.000000,1512506.621821,263863.000000,1512506.621821,263863.000000,1512506.621821,263863.000000,1512506.621821,263863.000000,1512506.621821,263863.000000,1512506.621821,263863.000000
22,7.918000,512.000000,2473137.789856,264751.000000,2473137.789856,264751.000000,2473137.789856,264751.000000,2473137.789856,264751.000000,2473137.789856,264751.000000,2473137.789856,264751.000000
22,4.639000,32768.000000,594502.267491,229204.000000,594502.267491,229204.000000,594502.267491,229204.000000,594502.267491,229204.000000,594502.267491,229204.000000,594502.267491,229204.000000
22,30.000000,9.000000,5096126.509618,88274.000000,5096126.509618,88274.000000,5096126.509618,88274.000000,5096126.509618,88274.000000,5096126.509618,88274.000000,5096126.509618,88274.000000
22,16.772000,64.000000,4904269.362692,85682.000000,4912083.154492,85682.000000,4912083.154492,85682.000000,4912083.154492,85682.000000,4850201.417835,85682.000000,4904269.362692,85682.000000
22,30.000000,12.000000,4705484.616212,81956.000000,4711269.354930,81956.000000,4711269.354930,81956.000000,4711269.354930,81956.000000,4705484.616212,81956.000000,4705484.616212,81956.000000
22,30.000000,18.000000,5156598.029062,124778.000000,5268434.186557,91135.000000,5268434.186557,91135.000000,4862714.697824,91135.000000,5507138.066767,265516.000000,5156598.029062,124778.000000
22,30.000000,6.000000,4780509.680292,82407.000000,4780509.680292,82407.000000,4780509.680292,82407.000000,4780509.680292,82407.000000,4780509.680292,82407.000000,4780509.680292,82407.000000
22,30.000000,15.000000,4917344.158440,84495.000000,4949359.622037,84495.000000,4949359.622037,84495.000000,4949359.622037,84495.000000,5520649.252526,257485.000000,4917344.158440,84495.000000
