Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
26,7.918000,512.000000,1587189.909289,235442.000000,1587189.909289,235442.000000,1587189.909289,235442.000000,1587189.909289,235442.000000,1587189.909289,235442.000000,1587189.909289,235442.000000
26,5.649000,4096.000000,973034.012501,305916.000000,973034.012501,305916.000000,973034.012501,305916.000000,973034.012501,305916.000000,973034.012501,305916.000000,973034.012501,305916.000000
26,16.772000,64.000000,2728139.806488,48189.000000,2728139.806488,48189.000000,2728139.806488,48189.000000,2728139.806488,48189.000000,2728139.806488,48189.000000,2728139.806488,48189.000000
26,4.073000,262144.000000,315909.757531,222748.000000,315909.757531,222748.000000,315909.757531,222748.000000,315909.757531,222748.000000,315909.757531,222748.000000,315909.757531,222748.000000
26,4.639000,32768.000000,196468.798681,111585.000000,196468.798681,111585.000000,196468.798681,111585.000000,196468.798681,111585.000000,196468.798681,111585.000000,196468.798681,111585.000000
26,30.000000,12.000000,2538110.470311,43136.000000,2538110.470311,43136.000000,2538110.470311,43136.000000,2538110.470311,43136.000000,2538110.470311,43136.000000,2538110.470311,43136.000000
26,30.000000,6.000000,2731446.359657,46816.000000,2731446.359657,46816.000000,2731446.359657,46816.000000,2731446.359657,46816.000000,2731446.359657,46816.000000,2731446.359657,46816.000000
26,30.000000,9.000000,2742147.724395,44977.000000,2742147.724395,44977.000000,2742147.724395,44977.000000,2742147.724395,44977.000000,2742147.724395,44977.000000,2742147.724395,44977.000000
26,30.000000,18.000000,3004270.600180,123624.000000,3063741.846638,51336.000000,3063741.846638,51336.000000,3063741.846638,51336.000000,2905201.730030,84986.000000,3004270.600180,123624.000000
26,30.000000,15.000000,2643254.222075,45407.000000,2659980.098009,45407.000000,2659980.098009,45407.000000,2659980.098009,45407.000000,2603240.822313,64911.000000,2643254.222075,45407.000000
