Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
40,30.000000,12.000000,11109.844913,1114.000000,11109.844913,1114.000000,11109.844913,1114.000000,11109.844913,1114.000000,11109.844913,1114.000000,11109.844913,1114.000000
40,16.772000,64.000000,12564.707677,2242.000000,12564.707677,2242.000000,12564.707677,2242.000000,12564.707677,2242.000000,12564.707677,2242.000000,12564.707677,2242.000000
40,30.000000,15.000000,11726.722475,1009.000000,11726.722475,1009.000000,11726.722475,1009.000000,11726.722475,1009.000000,11726.722475,1009.000000,11726.722475,1009.000000
40,30.000000,18.000000,12404.138100,939.000000,12404.138100,939.000000,12404.138100,939.000000,12404.138100,939.000000,12404.138100,939.000000,12404.138100,939.000000
40,7.918000,512.000000,19969.640933,6117.000000,19969.640933,6117.000000,19969.640933,6117.000000,19969.640933,6117.000000,19969.640933,6117.000000,19969.640933,6117.000000
40,30.000000,9.000000,10452.060706,1546.000000,10452.060706,1546.000000,10452.060706,1546.000000,10452.060706,1546.000000,10452.060706,1546.000000,10452.060706,1546.000000
40,30.000000,6.000000,11256.169997,1426.000000,11256.169997,1426.000000,11256.169997,1426.000000,11256.169997,1426.000000,11256.169997,1426.000000,11256.169997,1426.000000
40,4.073000,262144.000000,469014.232746,173704.000000,469014.232746,173704.000000,469014.232746,173704.000000,469014.232746,173704.000000,469014.232746,173704.000000,469014.232746,173704.000000
40,5.649000,4096.000000,78126.037248,11832.000000,78126.037248,11832.000000,78126.037248,11832.000000,78126.037248,11832.000000,78126.037248,11832.000000,78126.037248,11832.000000
40,4.639000,32768.000000,293171.171339,39767.000000,293171.171339,39767.000000,293171.171339,39767.000000,293171.171339,39767.000000,293171.171339,39767.000000,293171.171339,39767.000000
