Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
22,4.639000,32768.000000,805196.456868,288873.000000,805196.456868,288873.000000,805196.456868,288873.000000,805196.456868,288873.000000,805196.456868,288873.000000,805196.456868,288873.000000
22,5.649000,4096.000000,1497507.246509,297008.000000,1497507.246509,297008.000000,1497507.246509,297008.000000,1497507.246509,297008.000000,1497507.246509,297008.000000,1497507.246509,297008.000000
22,4.073000,262144.000000,341141.971935,216497.000000,341141.971935,216497.000000,341141.971935,216497.000000,341141.971935,216497.000000,341141.971935,216497.000000,341141.971935,216497.000000
22,7.918000,512.000000,2457004.284247,258026.000000,2457004.284247,258026.000000,2457004.284247,258026.000000,2457004.284247,258026.000000,2457004.284247,258026.000000,2457004.284247,258026.000000
22,16.772000,64.000000,4999157.127519,84792.000000,5013327.697534,84792.000000,5013327.697534,84792.000000,5013327.697534,84792.000000,4935094.312012,84792.000000,4999157.127519,84792.000000
22,30.000000,18.000000,4671949.218155,117272.000000,4752214.417336,82478.000000,4752214.417336,82478.000000,4752214.417336,82478.000000,5100856.153064,261526.000000,4671949.218155,117272.000000
22,30.000000,12.000000,4986283.788167,85885.000000,4991757.957119,85885.000000,4991757.957119,85885.000000,4991757.957119,85885.000000,4986283.788167,85885.000000,4986283.788167,85885.000000
22,30.000000,6.000000,5118260.021985,88519.000000,5118260.021985,88519.000000,5118260.021985,88519.000000,5118260.021985,88519.000000,5118260.021985,88519.000000,5118260.021985,88519.000000
22,30.000000,15.000000,5039233.644758,86319.000000,5076184.558430,86319.000000,5076184.558430,86319.000000,5076184.558430,86319.000000,5683248.773239,262960.000000,5039233.644758,86319.000000
22,30.000000,9.000000,5080595.176310,87782.000000,5080595.176310,87782.000000,5080595.176310,87782.000000,5080595.176310,87782.000000,5080595.176310,87782.000000,5080595.176310,87782.000000
