Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
36,30.000000,15.000000,18635.387063,1894.000000,18635.387063,1894.000000,18635.387063,1894.000000,18635.387063,1894.000000,18635.387063,1894.000000,18635.387063,1894.000000
36,30.000000,6.000000,15427.801723,2035.000000,15427.801723,2035.000000,15427.801723,2035.000000,15427.801723,2035.000000,15427.801723,2035.000000,15427.801723,2035.000000
36,7.918000,512.000000,38219.306430,13907.000000,38219.306430,13907.000000,38219.306430,13907.000000,38219.306430,13907.000000,38219.306430,13907.000000,38219.306430,13907.000000
36,5.649000,4096.000000,79126.501799,15105.000000,79126.501799,15105.000000,79126.501799,15105.000000,79126.501799,15105.000000,79126.501799,15105.000000,79126.501799,15105.000000
36,30.000000,12.000000,21689.216929,6254.000000,21689.216929,6254.000000,21689.216929,6254.000000,21689.216929,6254.000000,21689.216929,6254.000000,21689.216929,6254.000000
36,4.073000,262144.000000,83467.960368,11268.000000,83467.960368,11268.000000,83467.960368,11268.000000,83467.960368,11268.000000,83467.960368,11268.000000,83467.960368,11268.000000
36,16.772000,64.000000,16644.834154,1755.000000,16644.834154,1755.000000,16644.834154,1755.000000,16644.834154,1755.000000,16644.834154,1755.000000,16644.834154,1755.000000
36,30.000000,9.000000,15556.923443,2544.000000,15556.923443,2544.000000,15556.923443,2544.000000,15556.923443,2544.000000,15556.923443,2544.000000,15556.923443,2544.000000
36,30.000000,18.000000,22600.434398,6367.000000,22600.434398,6367.000000,22600.434398,6367.000000,22600.434398,6367.000000,22600.434398,6367.000000,22600.434398,6367.000000
36,4.639000,32768.000000,240622.954952,29386.000000,240622.954952,29386.000000,240622.954952,29386.000000,240622.954952,29386.000000,240622.954952,29386.000000,240622.954952,29386.000000
