Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
22,4.073000,262144.000000,399806.167207,189384.000000,399806.167207,189384.000000,399806.167207,189384.000000,399806.167207,189384.000000,399806.167207,189384.000000,399806.167207,189384.000000
22,5.649000,4096.000000,1422208.311093,247285.000000,1422208.311093,247285.000000,1422208.311093,247285.000000,1422208.311093,247285.000000,1422208.311093,247285.000000,1422208.311093,247285.000000
22,4.639000,32768.000000,935018.521556,253377.000000,935018.521556,253377.000000,935018.521556,253377.000000,935018.521556,253377.000000,935018.521556,253377.000000,935018.521556,253377.000000
22,7.918000,512.000000,2673835.395299,280778.000000,2673835.395299,280778.000000,2673835.395299,280778.000000,2673835.395299,280778.000000,2673835.395299,280778.000000,2673835.395299,280778.000000
22,30.000000,12.000000,4936713.239658,85216.000000,4944149.872440,85216.000000,4944149.872440,85216.000000,4944149.872440,85216.000000,4936713.239658,85216.000000,4936713.239658,85216.000000
22,30.000000,6.000000,4831462.594213,83292.000000,4831462.594213,83292.000000,4831462.594213,83292.000000,4831462.594213,83292.000000,4831462.594213,83292.000000,4831462.594213,83292.000000
22,30.000000,9.000000,5120693.212367,87702.000000,5120693.212367,87702.000000,5120693.212367,87702.000000,5120693.212367,87702.000000,5120693.212367,87702.000000,5120693.212367,87702.000000
22,16.772000,64.000000,4682680.422690,80131.000000,4691099.568612,80131.000000,4691099.568612,80131.000000,4691099.568612,80131.000000,4596361.413415,156667.000000,4682680.422690,80131.000000
22,30.000000,15.000000,5443574.040301,93253.000000,5482396.178517,93253.000000,5482396.178517,93253.000000,5482396.178517,93253.000000,6027369.435687,270654.000000,5443574.040301,93253.000000
22,30.000000,18.000000,5100871.817224,114184.000000,5189124.918011,87926.000000,5189124.918011,87926.000000,5189124.918011,87926.000000,5469661.142654,260387.000000,5100871.817224,114184.000000
