arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
40,50.000000,25,1717291.332600,1717291.332600,1717291.332600,1717291.332600,1634923.593967,1693255.384355,1657790.312833,1717291.332600
40,1000.000000,400,118152290.830774,118152290.830774,118152290.830774,118152290.830774,118152290.830774,118152290.830774,118152290.830774,118152290.830774
40,250.000000,100,27154745.495828,27154745.495828,27154745.495828,27154745.495828,27154745.495828,27154745.495828,27154745.495828,27154745.495828
40,30.000000,9,20493.937347,20353.846614,20353.846614,20353.846614,20353.846614,20353.846614,20353.846614,20353.846614
40,7.918000,512,43500.662593,43404.471774,43404.471774,43404.471774,43404.471774,43404.471774,43404.471774,43404.471774
40,30.000000,6,20242.415938,20237.903177,20237.903177,20237.903177,20237.903177,20237.903177,20237.903177,20237.903177
40,30.000000,12,22570.352257,22480.694251,22478.085550,22478.085550,22478.085550,22478.085550,22478.085550,22478.085550
40,4.073000,262144,121159.229566,121155.614732,121155.614732,121155.614732,121155.614732,121155.614732,121155.614732,121155.614732
40,5.649000,4096,133279.231585,133279.231585,133279.231585,133279.231585,133279.231585,133279.231585,133279.231585,133279.231585
40,16.772000,64,22795.970104,22662.139528,22663.283875,22663.283875,22663.283875,22663.283875,22663.283875,22663.283875
40,4.639000,32768,201561.021716,200511.166529,200511.166529,200511.166529,200511.166529,200511.166529,200511.166529,200511.166529
