Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
28,4.073000,262144.000000,374291.552087,192310.000000,374291.552087,192310.000000,374291.552087,192310.000000,374291.552087,192310.000000,374291.552087,192310.000000,374291.552087,192310.000000
28,5.649000,4096.000000,403139.718190,196942.000000,403139.718190,196942.000000,403139.718190,196942.000000,403139.718190,196942.000000,403139.718190,196942.000000,403139.718190,196942.000000
28,7.918000,512.000000,1078572.633104,217239.000000,1078572.633104,217239.000000,1078572.633104,217239.000000,1078572.633104,217239.000000,1078572.633104,217239.000000,1078572.633104,217239.000000
28,16.772000,64.000000,1233874.582492,27559.000000,1233874.582492,27559.000000,1233874.582492,27559.000000,1233874.582492,27559.000000,1233874.582492,27559.000000,1233874.582492,27559.000000
28,30.000000,18.000000,1684164.218282,115823.000000,1731865.808476,28637.000000,1731865.808476,28637.000000,1731865.808476,28637.000000,1731865.808476,28637.000000,1684164.218282,115823.000000
28,30.000000,15.000000,1731751.717049,30963.000000,1731751.717049,30963.000000,1731751.717049,30963.000000,1731751.717049,30963.000000,1731751.717049,30963.000000,1731751.717049,30963.000000
28,30.000000,12.000000,1665000.261781,27710.000000,1665000.261781,27710.000000,1665000.261781,27710.000000,1665000.261781,27710.000000,1665000.261781,27710.000000,1665000.261781,27710.000000
28,30.000000,6.000000,1538298.759512,26642.000000,1538298.759512,26642.000000,1538298.759512,26642.000000,1538298.759512,26642.000000,1538298.759512,26642.000000,1538298.759512,26642.000000
28,4.639000,32768.000000,410708.408670,208027.000000,410708.408670,208027.000000,410708.408670,208027.000000,410708.408670,208027.000000,410708.408670,208027.000000,410708.408670,208027.000000
28,30.000000,9.000000,1497223.271186,25508.000000,1497223.271186,25508.000000,1497223.271186,25508.000000,1497223.271186,25508.000000,1497223.271186,25508.000000,1497223.271186,25508.000000
