Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
34,30.000000,12.000000,29076.015442,10934.000000,29076.015442,10934.000000,29076.015442,10934.000000,29076.015442,10934.000000,29076.015442,10934.000000,29076.015442,10934.000000
34,30.000000,9.000000,28527.150909,1920.000000,28527.150909,1920.000000,28527.150909,1920.000000,28527.150909,1920.000000,28527.150909,1920.000000,28527.150909,1920.000000
34,7.918000,512.000000,39089.582896,14084.000000,39089.582896,14084.000000,39089.582896,14084.000000,39089.582896,14084.000000,39089.582896,14084.000000,39089.582896,14084.000000
34,30.000000,18.000000,34592.071505,6687.000000,34592.071505,6687.000000,34592.071505,6687.000000,34592.071505,6687.000000,34592.071505,6687.000000,34592.071505,6687.000000
34,30.000000,15.000000,31490.651200,5914.000000,31490.651200,5914.000000,31490.651200,5914.000000,31490.651200,5914.000000,31490.651200,5914.000000,31490.651200,5914.000000
34,30.000000,6.000000,25140.269092,4056.000000,25140.269092,4056.000000,25140.269092,4056.000000,25140.269092,4056.000000,25140.269092,4056.000000,25140.269092,4056.000000
34,16.772000,64.000000,24730.534224,4519.000000,24730.534224,4519.000000,24730.534224,4519.000000,24730.534224,4519.000000,24730.534224,4519.000000,24730.534224,4519.000000
34,5.649000,4096.000000,73865.264766,27039.000000,73865.264766,27039.000000,73865.264766,27039.000000,73865.264766,27039.000000,73865.264766,27039.000000,73865.264766,27039.000000
34,4.073000,262144.000000,398721.383264,274901.000000,398721.383264,274901.000000,398721.383264,274901.000000,398721.383264,274901.000000,398721.383264,274901.000000,398721.383264,274901.000000
34,4.639000,32768.000000,267542.529466,76191.000000,267542.529466,76191.000000,267542.529466,76191.000000,267542.529466,76191.000000,267542.529466,76191.000000,267542.529466,76191.000000
