Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
30,5.649000,4096.000000,221921.657699,115275.000000,221921.657699,115275.000000,221921.657699,115275.000000,221921.657699,115275.000000,221921.657699,115275.000000,221921.657699,115275.000000
30,16.772000,64.000000,262870.643102,24820.000000,262870.643102,24820.000000,262870.643102,24820.000000,262870.643102,24820.000000,262870.643102,24820.000000,262870.643102,24820.000000
30,30.000000,6.000000,530107.186243,21888.000000,530107.186243,21888.000000,530107.186243,21888.000000,530107.186243,21888.000000,530107.186243,21888.000000,530107.186243,21888.000000
30,30.000000,18.000000,414537.003749,28005.000000,414537.003749,28005.000000,414537.003749,28005.000000,414537.003749,28005.000000,414537.003749,28005.000000,414537.003749,28005.000000
30,7.918000,512.000000,869189.925392,232603.000000,869189.925392,232603.000000,869189.925392,232603.000000,869189.925392,232603.000000,869189.925392,232603.000000,869189.925392,232603.000000
30,4.639000,32768.000000,154459.336254,43972.000000,154459.336254,43972.000000,154459.336254,43972.000000,154459.336254,43972.000000,154459.336254,43972.000000,154459.336254,43972.000000
30,30.000000,9.000000,161929.348442,22876.000000,161929.348442,22876.000000,161929.348442,22876.000000,161929.348442,22876.000000,161929.348442,22876.000000,161929.348442,22876.000000
30,30.000000,15.000000,929361.924874,26992.000000,929361.924874,26992.000000,929361.924874,26992.000000,929361.924874,26992.000000,929361.924874,26992.000000,929361.924874,26992.000000
30,30.000000,12.000000,341850.280600,23929.000000,341850.280600,23929.000000,341850.280600,23929.000000,341850.280600,23929.000000,341850.280600,23929.000000,341850.280600,23929.000000
30,4.073000,262144.000000,296229.653971,87898.000000,296229.653971,87898.000000,296229.653971,87898.000000,296229.653971,87898.000000,296229.653971,87898.000000,296229.653971,87898.000000
