Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
26,4.073000,262144.000000,153329.656492,50163.000000,153329.656492,50163.000000,153329.656492,50163.000000,153329.656492,50163.000000,153329.656492,50163.000000,153329.656492,50163.000000
26,7.918000,512.000000,2017723.519657,235958.000000,2017723.519657,235958.000000,2017723.519657,235958.000000,2017723.519657,235958.000000,2017723.519657,235958.000000,2017723.519657,235958.000000
26,30.000000,15.000000,2570807.146358,57454.000000,2597295.466794,45900.000000,2597295.466794,45900.000000,2597295.466794,45900.000000,2597295.466794,45900.000000,2570807.146358,57454.000000
26,5.649000,4096.000000,761855.347800,276748.000000,761855.347800,276748.000000,761855.347800,276748.000000,761855.347800,276748.000000,761855.347800,276748.000000,761855.347800,276748.000000
26,4.639000,32768.000000,421426.966532,236898.000000,421426.966532,236898.000000,421426.966532,236898.000000,421426.966532,236898.000000,421426.966532,236898.000000,421426.966532,236898.000000
26,30.000000,12.000000,2500166.002124,42338.000000,2500166.002124,42338.000000,2500166.002124,42338.000000,2500166.002124,42338.000000,2500166.002124,42338.000000,2500166.002124,42338.000000
26,30.000000,6.000000,2666433.141234,46196.000000,2666433.141234,46196.000000,2666433.141234,46196.000000,2666433.141234,46196.000000,2666433.141234,46196.000000,2666433.141234,46196.000000
26,16.772000,64.000000,2704270.743633,45600.000000,2704270.743633,45600.000000,2704270.743633,45600.000000,2704270.743633,45600.000000,2704270.743633,45600.000000,2704270.743633,45600.000000
26,30.000000,9.000000,2643378.879409,43277.000000,2643378.879409,43277.000000,2643378.879409,43277.000000,2643378.879409,43277.000000,2643378.879409,43277.000000,2643378.879409,43277.000000
26,30.000000,18.000000,2712494.395652,95792.000000,2779995.750413,48831.000000,2779995.750413,48831.000000,2779995.750413,48831.000000,2679164.351243,110178.000000,2612273.015834,110178.000000
