Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
30,30.000000,15.000000,330601.997155,15422.000000,330601.997155,15422.000000,330601.997155,15422.000000,330601.997155,15422.000000,330601.997155,15422.000000,330601.997155,15422.000000
30,30.000000,12.000000,400891.142315,6172.000000,400891.142315,6172.000000,400891.142315,6172.000000,400891.142315,6172.000000,400891.142315,6172.000000,400891.142315,6172.000000
30,16.772000,64.000000,328261.621739,16710.000000,328261.621739,16710.000000,328261.621739,16710.000000,328261.621739,16710.000000,328261.621739,16710.000000,328261.621739,16710.000000
30,30.000000,18.000000,529949.478493,8898.000000,529949.478493,8898.000000,529949.478493,8898.000000,529949.478493,8898.000000,529949.478493,8898.000000,529949.478493,8898.000000
30,7.918000,512.000000,571028.986212,148750.000000,650655.912059,224935.000000,650655.912059,224935.000000,650655.912059,224935.000000,531548.170938,140078.000000,571028.986212,148750.000000
30,4.073000,262144.000000,271538.170886,122900.000000,271538.170886,122900.000000,271538.170886,122900.000000,271538.170886,122900.000000,271538.170886,122900.000000,271538.170886,122900.000000
30,5.649000,4096.000000,451861.176994,230548.000000,451861.176994,230548.000000,451861.176994,230548.000000,451861.176994,230548.000000,451861.176994,230548.000000,451861.176994,230548.000000
30,4.639000,32768.000000,306236.967311,86092.000000,306236.967311,86092.000000,306236.967311,86092.000000,306236.967311,86092.000000,306236.967311,86092.000000,306236.967311,86092.000000
30,30.000000,9.000000,510530.219007,10478.000000,510530.219007,10478.000000,510530.219007,10478.000000,510530.219007,10478.000000,510530.219007,10478.000000,510530.219007,10478.000000
30,30.000000,6.000000,407510.509233,22237.000000,407510.509233,22237.000000,407510.509233,22237.000000,407510.509233,22237.000000,407510.509233,22237.000000,407510.509233,22237.000000
