Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
34,30.000000,18.000000,36254.392051,3063.000000,35670.235772,1463.000000,35659.371587,1463.000000,35659.371587,1463.000000,35659.371587,1463.000000,35659.371587,1463.000000
34,30.000000,12.000000,20936.352619,1151.000000,20912.734685,870.000000,20912.734685,870.000000,20912.734685,870.000000,20912.734685,870.000000,20912.734685,870.000000
34,16.772000,64.000000,22501.937805,1446.000000,22442.050909,1037.000000,22442.050909,1037.000000,22442.050909,1037.000000,22442.050909,1037.000000,22442.050909,1037.000000
34,30.000000,15.000000,32631.384571,2793.000000,32576.332482,2793.000000,32576.332482,2793.000000,32590.516243,2793.000000,32590.516243,2793.000000,32576.332482,2793.000000
34,30.000000,6.000000,21461.486086,1052.000000,21461.486086,1052.000000,21461.486086,1052.000000,21461.486086,1052.000000,21461.486086,1052.000000,21461.486086,1052.000000
34,30.000000,9.000000,21355.681609,926.000000,21355.681609,926.000000,21355.681609,926.000000,21355.681609,926.000000,21355.681609,926.000000,21355.681609,926.000000
34,5.649000,4096.000000,90800.796258,37003.000000,78629.238722,37003.000000,78629.238722,37003.000000,78629.238722,37003.000000,78629.238722,37003.000000,78629.238722,37003.000000
34,7.918000,512.000000,58467.009347,20598.000000,58414.445730,20598.000000,58414.445730,20598.000000,58414.445730,20598.000000,58414.445730,20598.000000,58414.445730,20598.000000
34,4.639000,32768.000000,86651.629552,44834.000000,86651.629552,44834.000000,86651.629552,44834.000000,86651.629552,44834.000000,86651.629552,44834.000000,86651.629552,44834.000000
34,4.073000,262144.000000,173915.701738,117924.000000,173915.701738,117924.000000,173915.701738,117924.000000,173915.701738,117924.000000,173915.701738,117924.000000,173915.701738,117924.000000
