Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
32,30.000000,12.000000,71122.236994,5004.000000,71122.236994,5004.000000,71122.236994,5004.000000,71122.236994,5004.000000,71122.236994,5004.000000,71122.236994,5004.000000
32,16.772000,64.000000,49171.700194,9427.000000,49171.700194,9427.000000,49171.700194,9427.000000,49171.700194,9427.000000,49171.700194,9427.000000,49171.700194,9427.000000
32,30.000000,15.000000,67077.918170,24569.000000,67077.918170,24569.000000,67077.918170,24569.000000,67077.918170,24569.000000,67077.918170,24569.000000,67077.918170,24569.000000
32,4.639000,32768.000000,290737.847887,138761.000000,290737.847887,138761.000000,290737.847887,138761.000000,290737.847887,138761.000000,290737.847887,138761.000000,290737.847887,138761.000000
32,30.000000,9.000000,51605.148164,11000.000000,51605.148164,11000.000000,51605.148164,11000.000000,51605.148164,11000.000000,51605.148164,11000.000000,51605.148164,11000.000000
32,7.918000,512.000000,80569.094112,26113.000000,80569.094112,26113.000000,80569.094112,26113.000000,80569.094112,26113.000000,80569.094112,26113.000000,80569.094112,26113.000000
32,4.073000,262144.000000,191758.183656,74563.000000,191758.183656,74563.000000,191758.183656,74563.000000,191758.183656,74563.000000,191758.183656,74563.000000,191758.183656,74563.000000
32,5.649000,4096.000000,147522.549361,88439.000000,147522.549361,88439.000000,147522.549361,88439.000000,147522.549361,88439.000000,147522.549361,88439.000000,147522.549361,88439.000000
32,30.000000,18.000000,55283.479811,9790.000000,55283.479811,9790.000000,55283.479811,9790.000000,55283.479811,9790.000000,55283.479811,9790.000000,55283.479811,9790.000000
32,30.000000,6.000000,43545.944277,7434.000000,43545.944277,7434.000000,43545.944277,7434.000000,43545.944277,7434.000000,43545.944277,7434.000000,43545.944277,7434.000000
