Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
24,4.073000,262144.000000,100684.988762,41106.000000,100684.988762,41106.000000,100684.988762,41106.000000,100684.988762,41106.000000,100684.988762,41106.000000,100684.988762,41106.000000
24,7.918000,512.000000,2047766.424422,240670.000000,2047766.424422,240670.000000,2047766.424422,240670.000000,2047766.424422,240670.000000,2047766.424422,240670.000000,2047766.424422,240670.000000
24,5.649000,4096.000000,1027974.410039,259392.000000,1027974.410039,259392.000000,1027974.410039,259392.000000,1027974.410039,259392.000000,1027974.410039,259392.000000,1027974.410039,259392.000000
24,4.639000,32768.000000,542506.748489,237776.000000,542506.748489,237776.000000,542506.748489,237776.000000,542506.748489,237776.000000,542506.748489,237776.000000,542506.748489,237776.000000
24,30.000000,9.000000,4019787.048890,68421.000000,4019787.048890,68421.000000,4019787.048890,68421.000000,4019787.048890,68421.000000,4019787.048890,68421.000000,4019787.048890,68421.000000
24,30.000000,18.000000,3921003.915129,101847.000000,3975171.592738,71534.000000,3975171.592738,71534.000000,3975171.592738,71534.000000,4346504.921063,249981.000000,3921003.915129,101847.000000
24,30.000000,12.000000,3895378.344904,66994.000000,3895378.344904,66994.000000,3895378.344904,66994.000000,3895378.344904,66994.000000,3895378.344904,66994.000000,3895378.344904,66994.000000
24,16.772000,64.000000,3997979.114935,68682.000000,4002423.014045,68682.000000,4002423.014045,68682.000000,4002423.014045,68682.000000,3876344.568199,121628.000000,3997979.114935,68682.000000
24,30.000000,15.000000,3813638.473029,76318.000000,3835744.600535,65907.000000,3835744.600535,65907.000000,3835744.600535,65907.000000,4441505.504110,243558.000000,3813638.473029,76318.000000
24,30.000000,6.000000,4010127.183245,70045.000000,4010127.183245,70045.000000,4010127.183245,70045.000000,4010127.183245,70045.000000,4010127.183245,70045.000000,4010127.183245,70045.000000
