arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
38,50.000000,25,1761077.735092,1767107.432310,1767107.432310,1767107.432310,1829628.290713,1731386.545024,1771698.556930,1767107.432310
38,250.000000,100,27071395.499799,27071395.499799,27071395.499799,27071395.499799,27071395.499799,27071395.499799,27071395.499799,27071395.499799
38,1000.000000,400,121129788.852755,121129788.852755,121129788.852755,121129788.852755,121129788.852755,121129788.852755,121129788.852755,121129788.852755
38,7.918000,512,47996.244561,47895.804054,47895.804054,47895.804054,47895.804054,47895.804054,47895.804054,47895.804054
38,30.000000,12,27701.932532,27648.802940,27648.091272,27648.802940,27648.802940,27648.091272,27648.091272,27648.091272
38,16.772000,64,26983.318161,26911.845626,26910.664577,26910.664577,26910.664577,26910.664577,26910.664577,26910.664577
38,30.000000,6,23440.162073,23440.162073,23440.162073,23440.162073,23440.162073,23440.162073,23440.162073,23440.162073
38,5.649000,4096,134476.510157,134443.509360,134442.731503,134442.731503,134442.731503,134442.731503,134442.731503,134442.731503
38,30.000000,9,24035.361429,23933.098984,23933.098984,23933.098984,23933.098984,23933.098984,23933.098984,23933.098984
38,4.639000,32768,257742.466055,257742.461098,257742.461098,257742.461098,257742.461098,257742.461098,257742.461098,257742.461098
38,4.073000,262144,324838.111623,324766.798418,324766.798418,324766.798418,324766.798418,324766.798418,324766.798418,324766.798418
