Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
36,16.772000,64.000000,14342.290124,1602.000000,14338.941697,1602.000000,14338.941697,1602.000000,14342.290124,1602.000000,14342.290124,1602.000000,14338.941697,1602.000000
36,30.000000,18.000000,22151.116270,2711.000000,22143.945267,2711.000000,22008.873142,2711.000000,22017.582792,2711.000000,22016.036360,2711.000000,22008.873142,2711.000000
36,5.649000,4096.000000,135859.118122,78984.000000,135859.118122,78984.000000,135859.118122,78984.000000,135859.118122,78984.000000,135859.118122,78984.000000,135859.118122,78984.000000
36,30.000000,9.000000,19368.647836,1101.000000,19368.647836,1101.000000,19368.647836,1101.000000,19368.647836,1101.000000,19368.647836,1101.000000,19368.647836,1101.000000
36,7.918000,512.000000,49797.736224,21979.000000,49757.734193,21979.000000,49710.831898,21979.000000,49710.831898,21979.000000,49710.831898,21979.000000,49711.186115,21979.000000
36,4.073000,262144.000000,130831.225241,81757.000000,130831.225241,81757.000000,130831.225241,81757.000000,130831.225241,81757.000000,130831.225241,81757.000000,130831.225241,81757.000000
36,30.000000,12.000000,15915.462953,1063.000000,15907.464097,1063.000000,15907.464097,1063.000000,15907.464097,1063.000000,15907.464097,1063.000000,15907.464097,1063.000000
36,30.000000,15.000000,18526.394765,1602.000000,18442.996611,1722.000000,18334.825388,1246.000000,18334.825388,1246.000000,18334.825388,1246.000000,18334.825388,1246.000000
36,30.000000,6.000000,15349.056551,1836.000000,15349.056551,1836.000000,15349.056551,1836.000000,15349.056551,1836.000000,15349.056551,1836.000000,15349.056551,1836.000000
36,4.639000,32768.000000,120383.181076,58282.000000,120383.181076,58282.000000,120383.181076,58282.000000,120383.181076,58282.000000,120383.181076,58282.000000,120383.181076,58282.000000
